EVENT,BOUT,URL,EVENT_NUMBER,MAIN_FIGHTER_1,MAIN_FIGHTER_2
UFC 266: Volkanovski vs. Ortega,Alexander Volkanovski vs. Brian Ortega,http://ufcstats.com/fight-details/18f1b88d8977c216,266,Alexander Volkanovski,Brian Ortega
UFC 266: Volkanovski vs. Ortega,Valentina Shevchenko vs. Lauren Murphy,http://ufcstats.com/fight-details/7233b2a56438d77a,266,Valentina Shevchenko,Lauren Murphy
UFC 266: Volkanovski vs. Ortega,Robbie Lawler vs. Nick Diaz,http://ufcstats.com/fight-details/92e006a93f983fb5,266,Robbie Lawler,Nick Diaz
UFC 266: Volkanovski vs. Ortega,Curtis Blaydes vs. Jairzinho Rozenstruik,http://ufcstats.com/fight-details/f4df74046a1c4364,266,Curtis Blaydes,Jairzinho Rozenstruik
UFC 266: Volkanovski vs. Ortega,Jessica Andrade vs. Cynthia Calvillo,http://ufcstats.com/fight-details/f4a2806f77ac1cdc,266,Jessica Andrade,Cynthia Calvillo
UFC 266: Volkanovski vs. Ortega,Merab Dvalishvili vs. Marlon Moraes,http://ufcstats.com/fight-details/bc276e0f07e30a54,266,Merab Dvalishvili,Marlon Moraes
UFC 266: Volkanovski vs. Ortega,Dan Hooker vs. Nasrat Haqparast,http://ufcstats.com/fight-details/b3c23fb2d71bba51,266,Dan Hooker,Nasrat Haqparast
UFC 266: Volkanovski vs. Ortega,Chris Daukaus vs. Shamil Abdurakhimov,http://ufcstats.com/fight-details/f085f32bbb3220e1,266,Chris Daukaus,Shamil Abdurakhimov
UFC 266: Volkanovski vs. Ortega,Taila Santos vs. Roxanne Modafferi,http://ufcstats.com/fight-details/e7bb37681652c2c2,266,Taila Santos,Roxanne Modafferi
UFC 266: Volkanovski vs. Ortega,Jalin Turner vs. Uros Medic,http://ufcstats.com/fight-details/7abc4520f63f2c06,266,Jalin Turner,Uros Medic
UFC 266: Volkanovski vs. Ortega,Nick Maximov vs. Cody Brundage,http://ufcstats.com/fight-details/d8189169b2c8a2aa,266,Nick Maximov,Cody Brundage
UFC 266: Volkanovski vs. Ortega,Matthew Semelsberger vs. Martin Sano,http://ufcstats.com/fight-details/73f6b72b4889088f,266,Matthew Semelsberger,Martin Sano
UFC 266: Volkanovski vs. Ortega,Jonathan Pearce vs. Omar Morales,http://ufcstats.com/fight-details/7484298ad57099be,266,Jonathan Pearce,Omar Morales
UFC Fight Night: Smith vs. Spann,Anthony Smith vs. Ryan Spann,http://ufcstats.com/fight-details/d1621b3da377f34b,,Anthony Smith,Ryan Spann
UFC Fight Night: Smith vs. Spann,Ion Cutelaba vs. Devin Clark,http://ufcstats.com/fight-details/4b5f9b7c31d1205d,,Ion Cutelaba,Devin Clark
UFC Fight Night: Smith vs. Spann,Ariane Lipski vs. Mandy Bohm,http://ufcstats.com/fight-details/ceaf7ed5ade30d9f,,Ariane Lipski,Mandy Bohm
UFC Fight Night: Smith vs. Spann,Arman Tsarukyan vs. Christos Giagos,http://ufcstats.com/fight-details/13a8ddb1c3f55ed4,,Arman Tsarukyan,Christos Giagos
UFC Fight Night: Smith vs. Spann,Nate Maness vs. Tony Gravely,http://ufcstats.com/fight-details/576b795e33ddd62d,,Nate Maness,Tony Gravely
UFC Fight Night: Smith vs. Spann,Joaquin Buckley vs. Antonio Arroyo,http://ufcstats.com/fight-details/401f5f4714132d50,,Joaquin Buckley,Antonio Arroyo
UFC Fight Night: Smith vs. Spann,Tafon Nchukwi vs. Mike Rodriguez,http://ufcstats.com/fight-details/d06495deb1ff1750,,Tafon Nchukwi,Mike Rodriguez
UFC Fight Night: Smith vs. Spann,Raquel Pennington vs. Pannie Kianzad,http://ufcstats.com/fight-details/2d42742aade53799,,Raquel Pennington,Pannie Kianzad
UFC Fight Night: Smith vs. Spann,Rong Zhu vs. Brandon Jenkins,http://ufcstats.com/fight-details/85e5498808346d6b,,Rong Zhu,Brandon Jenkins
UFC Fight Night: Smith vs. Spann,Montel Jackson vs. JP Buys,http://ufcstats.com/fight-details/dc870fab1e0f15e1,,Montel Jackson,JP Buys
UFC Fight Night: Smith vs. Spann,Erin Blanchfield vs. Sarah Alpar,http://ufcstats.com/fight-details/0ce63c2148e70b4c,,Erin Blanchfield,Sarah Alpar
UFC Fight Night: Smith vs. Spann,Carlston Harris vs. Impa Kasanganay,http://ufcstats.com/fight-details/06b3226c34c17001,,Carlston Harris,Impa Kasanganay
UFC Fight Night: Smith vs. Spann,Gustavo Lopez vs. Alatengheili,http://ufcstats.com/fight-details/178756c3cb23b884,,Gustavo Lopez,Alatengheili
UFC Fight Night: Smith vs. Spann,Hannah Goldy vs. Emily Whitmire,http://ufcstats.com/fight-details/eb10feae98ea7d36,,Hannah Goldy,Emily Whitmire
UFC Fight Night: Brunson vs. Till,Derek Brunson vs. Darren Till,http://ufcstats.com/fight-details/14f2bb86fd888e91,,Derek Brunson,Darren Till
UFC Fight Night: Brunson vs. Till,Tom Aspinall vs. Serghei Spivac,http://ufcstats.com/fight-details/b977ffcc6428046f,,Tom Aspinall,Serghei Spivac
UFC Fight Night: Brunson vs. Till,Alex Morono vs. David Zawada,http://ufcstats.com/fight-details/f09912e9d8eaa968,,Alex Morono,David Zawada
UFC Fight Night: Brunson vs. Till,Khalil Rountree Jr. vs. Modestas Bukauskas,http://ufcstats.com/fight-details/ad81be01a461c936,,Khalil Rountree Jr.,Modestas Bukauskas
UFC Fight Night: Brunson vs. Till,Paddy Pimblett vs. Luigi Vendramini,http://ufcstats.com/fight-details/8fc238e84c4624a7,,Paddy Pimblett,Luigi Vendramini
UFC Fight Night: Brunson vs. Till,Molly McCann vs. Ji Yeon Kim,http://ufcstats.com/fight-details/06c0c7dda5a5909d,,Molly McCann,Ji Yeon Kim
UFC Fight Night: Brunson vs. Till,Jack Shore vs. Liudvik Sholinian,http://ufcstats.com/fight-details/4fc128b1bdf088b1,,Jack Shore,Liudvik Sholinian
UFC Fight Night: Brunson vs. Till,Julian Erosa vs. Charles Jourdain,http://ufcstats.com/fight-details/3f76035e52e8819b,,Julian Erosa,Charles Jourdain
UFC Fight Night: Brunson vs. Till,Marc-Andre Barriault vs. Dalcha Lungiambula,http://ufcstats.com/fight-details/a7c38d4d66abf923,,Marc-Andre Barriault,Dalcha Lungiambula
UFC Fight Night: Barboza vs. Chikadze,Giga Chikadze vs. Edson Barboza,http://ufcstats.com/fight-details/5cd1869013741767,,Giga Chikadze,Edson Barboza
UFC Fight Night: Barboza vs. Chikadze,Bryan Battle vs. Gilbert Urbina,http://ufcstats.com/fight-details/5086f9fb4fdc2f60,,Bryan Battle,Gilbert Urbina
UFC Fight Night: Barboza vs. Chikadze,Ricky Turcios vs. Brady Hiestand,http://ufcstats.com/fight-details/ed64e42263bf50bf,,Ricky Turcios,Brady Hiestand
UFC Fight Night: Barboza vs. Chikadze,Daniel Rodriguez vs. Kevin Lee,http://ufcstats.com/fight-details/089a17e450cc98aa,,Daniel Rodriguez,Kevin Lee
UFC Fight Night: Barboza vs. Chikadze,Andre Petroski vs. Micheal Gillmore,http://ufcstats.com/fight-details/ad3aa9520131ff2e,,Andre Petroski,Micheal Gillmore
UFC Fight Night: Barboza vs. Chikadze,Gerald Meerschaert vs. Makhmud Muradov,http://ufcstats.com/fight-details/1de342e9309c5f0f,,Gerald Meerschaert,Makhmud Muradov
UFC Fight Night: Barboza vs. Chikadze,Abdul Razak Alhassan vs. Alessio Di Chirico,http://ufcstats.com/fight-details/e24c8aab497b4fe1,,Abdul Razak Alhassan,Alessio Di Chirico
UFC Fight Night: Barboza vs. Chikadze,Wellington Turman vs. Sam Alvey,http://ufcstats.com/fight-details/58d5e4afc2dd35d1,,Wellington Turman,Sam Alvey
UFC Fight Night: Barboza vs. Chikadze,Dustin Jacoby vs. Darren Stewart,http://ufcstats.com/fight-details/0f3a91caeaa55094,,Dustin Jacoby,Darren Stewart
UFC Fight Night: Barboza vs. Chikadze,JJ Aldrich vs. Vanessa Demopoulos,http://ufcstats.com/fight-details/2cb9ba68fc855f33,,JJ Aldrich,Vanessa Demopoulos
UFC Fight Night: Barboza vs. Chikadze,Pat Sabatini vs. Jamall Emmers,http://ufcstats.com/fight-details/ef4484943b1c68a9,,Pat Sabatini,Jamall Emmers
UFC Fight Night: Barboza vs. Chikadze,Mana Martinez vs. Guido Cannetti,http://ufcstats.com/fight-details/be4890f4aaadec28,,Mana Martinez,Guido Cannetti
UFC Fight Night: Cannonier vs. Gastelum,Jared Cannonier vs. Kelvin Gastelum,http://ufcstats.com/fight-details/f536ba47f006474a,,Jared Cannonier,Kelvin Gastelum
UFC Fight Night: Cannonier vs. Gastelum,Mark Madsen vs. Clay Guida,http://ufcstats.com/fight-details/3a9e0fed344fd07d,,Mark Madsen,Clay Guida
UFC Fight Night: Cannonier vs. Gastelum,Parker Porter vs. Chase Sherman,http://ufcstats.com/fight-details/47230f9b5d7ae037,,Parker Porter,Chase Sherman
UFC Fight Night: Cannonier vs. Gastelum,Saidyokub Kakhramonov vs. Trevin Jones,http://ufcstats.com/fight-details/e1897ff433134cb8,,Saidyokub Kakhramonov,Trevin Jones
UFC Fight Night: Cannonier vs. Gastelum,Vinc Pichel vs. Austin Hubbard,http://ufcstats.com/fight-details/755d84d5f4aa4dbf,,Vinc Pichel,Austin Hubbard
UFC Fight Night: Cannonier vs. Gastelum,Alexandre Pantoja vs. Brandon Royval,http://ufcstats.com/fight-details/0b47788da6de735e,,Alexandre Pantoja,Brandon Royval
UFC Fight Night: Cannonier vs. Gastelum,Austin Lingo vs. Luis Saldana,http://ufcstats.com/fight-details/12d2b282561b5e5f,,Austin Lingo,Luis Saldana
UFC Fight Night: Cannonier vs. Gastelum,Brian Kelleher vs. Domingo Pilarte,http://ufcstats.com/fight-details/bfacb44c24bfe0e9,,Brian Kelleher,Domingo Pilarte
UFC Fight Night: Cannonier vs. Gastelum,Josiane Nunes vs. Bea Malecki,http://ufcstats.com/fight-details/92d39a17e34cf581,,Josiane Nunes,Bea Malecki
UFC Fight Night: Cannonier vs. Gastelum,William Knight vs. Fabio Cherant,http://ufcstats.com/fight-details/5e2ce5aa3a92c2df,,William Knight,Fabio Cherant
UFC Fight Night: Cannonier vs. Gastelum,Ignacio Bahamondes vs. Roosevelt Roberts,http://ufcstats.com/fight-details/8badcb2134c1cdaf,,Ignacio Bahamondes,Roosevelt Roberts
UFC Fight Night: Cannonier vs. Gastelum,Ramiz Brahimaj vs. Sasha Palatnikov,http://ufcstats.com/fight-details/47a157222b2c9092,,Ramiz Brahimaj,Sasha Palatnikov
UFC 265: Lewis vs. Gane,Ciryl Gane vs. Derrick Lewis,http://ufcstats.com/fight-details/bf732e22055e8634,265,Ciryl Gane,Derrick Lewis
UFC 265: Lewis vs. Gane,Jose Aldo vs. Pedro Munhoz,http://ufcstats.com/fight-details/980927e7dcc131c0,265,Jose Aldo,Pedro Munhoz
UFC 265: Lewis vs. Gane,Vicente Luque vs. Michael Chiesa,http://ufcstats.com/fight-details/efe985e626a0d8c0,265,Vicente Luque,Michael Chiesa
UFC 265: Lewis vs. Gane,Tecia Torres vs. Angela Hill,http://ufcstats.com/fight-details/903d2c361d005b70,265,Tecia Torres,Angela Hill
UFC 265: Lewis vs. Gane,Song Yadong vs. Casey Kenney,http://ufcstats.com/fight-details/962aab0abdd34173,265,Song Yadong,Casey Kenney
UFC 265: Lewis vs. Gane,Rafael Fiziev vs. Bobby Green,http://ufcstats.com/fight-details/76ece0ee2ef5d240,265,Rafael Fiziev,Bobby Green
UFC 265: Lewis vs. Gane,Vince Morales vs. Drako Rodriguez,http://ufcstats.com/fight-details/3d75081ce43774ca,265,Vince Morales,Drako Rodriguez
UFC 265: Lewis vs. Gane,Alonzo Menifield vs. Ed Herman,http://ufcstats.com/fight-details/dcd0793ff1a43b68,265,Alonzo Menifield,Ed Herman
UFC 265: Lewis vs. Gane,Jessica Penne vs. Karolina Kowalkiewicz,http://ufcstats.com/fight-details/f2336b7545f5f442,265,Jessica Penne,Karolina Kowalkiewicz
UFC 265: Lewis vs. Gane,Manel Kape vs. Ode Osbourne,http://ufcstats.com/fight-details/85c5dd604d5b3634,265,Manel Kape,Ode Osbourne
UFC 265: Lewis vs. Gane,Miles Johns vs. Anderson Dos Santos,http://ufcstats.com/fight-details/9a678f346946b6a4,265,Miles Johns,Anderson Dos Santos
UFC 265: Lewis vs. Gane,Melissa Gatto vs. Victoria Leonardo,http://ufcstats.com/fight-details/cce232c1b1b2e4a0,265,Melissa Gatto,Victoria Leonardo
UFC 265: Lewis vs. Gane,Johnny Munoz vs. Jamey Simmons,http://ufcstats.com/fight-details/af9927b5589e708b,265,Johnny Munoz,Jamey Simmons
UFC Fight Night: Hall vs. Strickland,Sean Strickland vs. Uriah Hall,http://ufcstats.com/fight-details/8522bc62e8d942ab,,Sean Strickland,Uriah Hall
UFC Fight Night: Hall vs. Strickland,Cheyanne Vlismas vs. Gloria de Paula,http://ufcstats.com/fight-details/b4622ca7cf0e8506,,Cheyanne Vlismas,Gloria de Paula
UFC Fight Night: Hall vs. Strickland,Jared Gooden vs. Niklas Stolze,http://ufcstats.com/fight-details/e3ecb94228c2739f,,Jared Gooden,Niklas Stolze
UFC Fight Night: Hall vs. Strickland,Melsik Baghdasaryan vs. Collin Anglin,http://ufcstats.com/fight-details/6671b567c4eb9982,,Melsik Baghdasaryan,Collin Anglin
UFC Fight Night: Hall vs. Strickland,Jason Witt vs. Bryan Barberena,http://ufcstats.com/fight-details/9eef9b7967991296,,Jason Witt,Bryan Barberena
UFC Fight Night: Hall vs. Strickland,Chris Gruetzemacher vs. Rafa Garcia,http://ufcstats.com/fight-details/12ceec9431fb0827,,Chris Gruetzemacher,Rafa Garcia
UFC Fight Night: Hall vs. Strickland,Danny Chavez vs. Kai Kamaka,http://ufcstats.com/fight-details/69397bbebdfa41d9,,Danny Chavez,Kai Kamaka
UFC Fight Night: Hall vs. Strickland,Jinh Yu Frey vs. Ashley Yoder,http://ufcstats.com/fight-details/96c51bc6316a4b47,,Jinh Yu Frey,Ashley Yoder
UFC Fight Night: Hall vs. Strickland,Zarrukh Adashev vs. Ryan Benoit,http://ufcstats.com/fight-details/1978b44503c3d9ff,,Zarrukh Adashev,Ryan Benoit
UFC Fight Night: Hall vs. Strickland,Phil Rowe vs. Orion Cosce,http://ufcstats.com/fight-details/fb9095887dca34c7,,Phil Rowe,Orion Cosce
UFC Fight Night: Sandhagen vs. Dillashaw,TJ Dillashaw vs. Cory Sandhagen,http://ufcstats.com/fight-details/214b268e4a92f950,,TJ Dillashaw,Cory Sandhagen
UFC Fight Night: Sandhagen vs. Dillashaw,Raulian Paiva vs. Kyler Phillips,http://ufcstats.com/fight-details/4bb77b1d8efc53a9,,Raulian Paiva,Kyler Phillips
UFC Fight Night: Sandhagen vs. Dillashaw,Darren Elkins vs. Darrick Minner,http://ufcstats.com/fight-details/1bde9cb65d31cc76,,Darren Elkins,Darrick Minner
UFC Fight Night: Sandhagen vs. Dillashaw,Maycee Barber vs. Miranda Maverick,http://ufcstats.com/fight-details/7c3ad06a520b8716,,Maycee Barber,Miranda Maverick
UFC Fight Night: Sandhagen vs. Dillashaw,Adrian Yanez vs. Randy Costa,http://ufcstats.com/fight-details/43c391b251337c9b,,Adrian Yanez,Randy Costa
UFC Fight Night: Sandhagen vs. Dillashaw,Brendan Allen vs. Punahele Soriano,http://ufcstats.com/fight-details/4911094a4ee26868,,Brendan Allen,Punahele Soriano
UFC Fight Night: Sandhagen vs. Dillashaw,Nassourdine Imavov vs. Ian Heinisch,http://ufcstats.com/fight-details/dff1dbb8fe1f31cb,,Nassourdine Imavov,Ian Heinisch
UFC Fight Night: Sandhagen vs. Dillashaw,Mickey Gall vs. Jordan Williams,http://ufcstats.com/fight-details/1be65a0d2c1383f6,,Mickey Gall,Jordan Williams
UFC Fight Night: Sandhagen vs. Dillashaw,Julio Arce vs. Andre Ewell,http://ufcstats.com/fight-details/cade0268dec56f3d,,Julio Arce,Andre Ewell
UFC Fight Night: Sandhagen vs. Dillashaw,Sijara Eubanks vs. Elise Reed,http://ufcstats.com/fight-details/c13474b85d3ced32,,Sijara Eubanks,Elise Reed
UFC Fight Night: Sandhagen vs. Dillashaw,Diana Belbita vs. Hannah Goldy,http://ufcstats.com/fight-details/40ce202eaa78860c,,Diana Belbita,Hannah Goldy
UFC Fight Night: Makhachev vs. Moises,Islam Makhachev vs. Thiago Moises,http://ufcstats.com/fight-details/7d4c160dab6eae73,,Islam Makhachev,Thiago Moises
UFC Fight Night: Makhachev vs. Moises,Miesha Tate vs. Marion Reneau,http://ufcstats.com/fight-details/f0b83b05f3dd9580,,Miesha Tate,Marion Reneau
UFC Fight Night: Makhachev vs. Moises,Mateusz Gamrot vs. Jeremy Stephens,http://ufcstats.com/fight-details/72105dd82d964e7a,,Mateusz Gamrot,Jeremy Stephens
UFC Fight Night: Makhachev vs. Moises,Rodolfo Vieira vs. Dustin Stoltzfus,http://ufcstats.com/fight-details/813444e109995c97,,Rodolfo Vieira,Dustin Stoltzfus
UFC Fight Night: Makhachev vs. Moises,Billy Quarantillo vs. Gabriel Benitez,http://ufcstats.com/fight-details/940701effe1d2b6c,,Billy Quarantillo,Gabriel Benitez
UFC Fight Night: Makhachev vs. Moises,Daniel Rodriguez vs. Preston Parsons,http://ufcstats.com/fight-details/8151659b2bc16f0e,,Daniel Rodriguez,Preston Parsons
UFC Fight Night: Makhachev vs. Moises,Amanda Lemos vs. Montserrat Conejo,http://ufcstats.com/fight-details/c5e71fbf22f669f7,,Amanda Lemos,Montserrat Conejo
UFC Fight Night: Makhachev vs. Moises,Sergey Morozov vs. Khalid Taha,http://ufcstats.com/fight-details/93d5452726f5f364,,Sergey Morozov,Khalid Taha
UFC Fight Night: Makhachev vs. Moises,Malcolm Gordon vs. Francisco Figueiredo,http://ufcstats.com/fight-details/49876b12d440af40,,Malcolm Gordon,Francisco Figueiredo
UFC Fight Night: Makhachev vs. Moises,Rodrigo Nascimento vs. Alan Baudot,http://ufcstats.com/fight-details/7d0874323bd1f768,,Rodrigo Nascimento,Alan Baudot
UFC 264: Poirier vs. McGregor 3,Dustin Poirier vs. Conor McGregor,http://ufcstats.com/fight-details/7d0ce28ce8a77eb1,264,Dustin Poirier,Conor McGregor
UFC 264: Poirier vs. McGregor 3,Gilbert Burns vs. Stephen Thompson,http://ufcstats.com/fight-details/8245791a3d3403c6,264,Gilbert Burns,Stephen Thompson
UFC 264: Poirier vs. McGregor 3,Tai Tuivasa vs. Greg Hardy,http://ufcstats.com/fight-details/53b480b44b0b51f1,264,Tai Tuivasa,Greg Hardy
UFC 264: Poirier vs. McGregor 3,Irene Aldana vs. Yana Kunitskaya,http://ufcstats.com/fight-details/3740c8033e31c90d,264,Irene Aldana,Yana Kunitskaya
UFC 264: Poirier vs. McGregor 3,Sean O'Malley vs. Kris Moutinho,http://ufcstats.com/fight-details/dbcc5b5d568efa8b,264,Sean O'Malley,Kris Moutinho
UFC 264: Poirier vs. McGregor 3,Max Griffin vs. Carlos Condit,http://ufcstats.com/fight-details/7070abfa26c079b8,264,Max Griffin,Carlos Condit
UFC 264: Poirier vs. McGregor 3,Michel Pereira vs. Niko Price,http://ufcstats.com/fight-details/96bbb6c573dac27a,264,Michel Pereira,Niko Price
UFC 264: Poirier vs. McGregor 3,Ilia Topuria vs. Ryan Hall,http://ufcstats.com/fight-details/07468b6347ac5e3d,264,Ilia Topuria,Ryan Hall
UFC 264: Poirier vs. McGregor 3,Dricus Du Plessis vs. Trevin Giles,http://ufcstats.com/fight-details/858feabaf429a963,264,Dricus Du Plessis,Trevin Giles
UFC 264: Poirier vs. McGregor 3,Jennifer Maia vs. Jessica Eye,http://ufcstats.com/fight-details/5d5bf07dbfada0e3,264,Jennifer Maia,Jessica Eye
UFC 264: Poirier vs. McGregor 3,Brad Tavares vs. Omari Akhmedov,http://ufcstats.com/fight-details/1aba46988c9b58f9,264,Brad Tavares,Omari Akhmedov
UFC 264: Poirier vs. McGregor 3,Zhalgas Zhumagulov vs. Jerome Rivera,http://ufcstats.com/fight-details/ac0a1d87e9ff4085,264,Zhalgas Zhumagulov,Jerome Rivera
UFC Fight Night: Gane vs. Volkov,Ciryl Gane vs. Alexander Volkov,http://ufcstats.com/fight-details/78afed76d0e9a639,,Ciryl Gane,Alexander Volkov
UFC Fight Night: Gane vs. Volkov,Tanner Boser vs. Ovince Saint Preux,http://ufcstats.com/fight-details/d40eae4425092219,,Tanner Boser,Ovince Saint Preux
UFC Fight Night: Gane vs. Volkov,Timur Valiev vs. Raoni Barcelos,http://ufcstats.com/fight-details/ce0fda34122f3d48,,Timur Valiev,Raoni Barcelos
UFC Fight Night: Gane vs. Volkov,Andre Fili vs. Daniel Pineda,http://ufcstats.com/fight-details/4622ec182e7fed6b,,Andre Fili,Daniel Pineda
UFC Fight Night: Gane vs. Volkov,Tim Means vs. Nicolas Dalby,http://ufcstats.com/fight-details/c9283da5f4d7aaf4,,Tim Means,Nicolas Dalby
UFC Fight Night: Gane vs. Volkov,Renato Moicano vs. Jai Herbert,http://ufcstats.com/fight-details/4341ebb5a56e6943,,Renato Moicano,Jai Herbert
UFC Fight Night: Gane vs. Volkov,Kennedy Nzechukwu vs. Danilo Marques,http://ufcstats.com/fight-details/85099c6378ff87c5,,Kennedy Nzechukwu,Danilo Marques
UFC Fight Night: Gane vs. Volkov,Shavkat Rakhmonov vs. Michel Prazeres,http://ufcstats.com/fight-details/086c2a0cae0835c4,,Shavkat Rakhmonov,Michel Prazeres
UFC Fight Night: Gane vs. Volkov,Jeremiah Wells vs. Warlley Alves,http://ufcstats.com/fight-details/81de3929330076d2,,Jeremiah Wells,Warlley Alves
UFC Fight Night: Gane vs. Volkov,Marcin Prachnio vs. Ike Villanueva,http://ufcstats.com/fight-details/d988760df61f027c,,Marcin Prachnio,Ike Villanueva
UFC Fight Night: Gane vs. Volkov,Julia Avila vs. Julija Stoliarenko,http://ufcstats.com/fight-details/0eac7075bf3d7ab7,,Julia Avila,Julija Stoliarenko
UFC Fight Night: Gane vs. Volkov,Charles Rosa vs. Justin Jaynes,http://ufcstats.com/fight-details/5357dab4d331eb18,,Charles Rosa,Justin Jaynes
UFC Fight Night: Gane vs. Volkov,Damir Hadzovic vs. Yancy Medeiros,http://ufcstats.com/fight-details/23c7c6ceee34585f,,Damir Hadzovic,Yancy Medeiros
UFC Fight Night: Jung vs. Ige,Chan Sung Jung vs. Dan Ige,http://ufcstats.com/fight-details/50cae63d530ede7c,,Chan Sung Jung,Dan Ige
UFC Fight Night: Jung vs. Ige,Serghei Spivac vs. Aleksei Oleinik,http://ufcstats.com/fight-details/6fd9a013cea5a403,,Serghei Spivac,Aleksei Oleinik
UFC Fight Night: Jung vs. Ige,Marlon Vera vs. Davey Grant,http://ufcstats.com/fight-details/a83ebbf013905949,,Marlon Vera,Davey Grant
UFC Fight Night: Jung vs. Ige,SeungWoo Choi vs. Julian Erosa,http://ufcstats.com/fight-details/d3c0dfa57950aefd,,SeungWoo Choi,Julian Erosa
UFC Fight Night: Jung vs. Ige,Bruno Silva vs. Wellington Turman,http://ufcstats.com/fight-details/bb1ac382e0277b3f,,Bruno Silva,Wellington Turman
UFC Fight Night: Jung vs. Ige,Matt Brown vs. Dhiego Lima,http://ufcstats.com/fight-details/2bdf774dc8b17504,,Matt Brown,Dhiego Lima
UFC Fight Night: Jung vs. Ige,Nicolae Negumereanu vs. Aleksa Camur,http://ufcstats.com/fight-details/744627aec853874e,,Nicolae Negumereanu,Aleksa Camur
UFC Fight Night: Jung vs. Ige,Virna Jandiroba vs. Kanako Murata,http://ufcstats.com/fight-details/53ed3f8f653b37b2,,Virna Jandiroba,Kanako Murata
UFC Fight Night: Jung vs. Ige,Khaos Williams vs. Matthew Semelsberger,http://ufcstats.com/fight-details/87c8e086c29ae543,,Khaos Williams,Matthew Semelsberger
UFC Fight Night: Jung vs. Ige,Josh Parisian vs. Roque Martinez,http://ufcstats.com/fight-details/e8fd128286788a6d,,Josh Parisian,Roque Martinez
UFC Fight Night: Jung vs. Ige,Ricky Glenn vs. Joaquim Silva,http://ufcstats.com/fight-details/1e9f081a84e7ec18,,Ricky Glenn,Joaquim Silva
UFC Fight Night: Jung vs. Ige,Casey O'Neill vs. Lara Procopio,http://ufcstats.com/fight-details/d684d8b02ab53031,,Casey O'Neill,Lara Procopio
UFC 263: Adesanya vs. Vettori 2,Israel Adesanya vs. Marvin Vettori,http://ufcstats.com/fight-details/6cd44e1b2d093ea4,263,Israel Adesanya,Marvin Vettori
